id,host_name,host_since,latitude,longitude,room_type,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,has_availability,availability_30,availability_60,availability_90,availability_365,x,y
26434007,South Kohala,11/10/2015,19.92565401,-155.8776066,Entire home/apt,2,2,2,366,,,$0.00 ,$268.00 ,1,$0.00 ,t,15,24,36,287,198748.341,2205833.887
26434010,South Kohala,11/10/2015,19.91607693,-155.8808643,Entire home/apt,3,3,4,550,,,$0.00 ,$315.00 ,1,$0.00 ,t,15,33,54,326,198388.8866,2204778.91
26434067,South Kohala,11/10/2015,20.24064344,-155.8182766,Entire home/apt,6,9,10,1832,,,$0.00 ,$931.00 ,1,$0.00 ,t,17,20,50,305,205553.1914,2240618.04
27287416,South Kohala,11/10/2015,19.9438807,-155.8682913,Entire home/apt,2.5,2,2,1160,,,$0.00 ,$383.00 ,1,$0.00 ,t,14,28,34,302,199758.6633,2207836.103
27336102,Harry,7/8/2018,20.10246509,-155.7811298,Entire home/apt,3.5,3,3,400,,,,,1,$0.00 ,t,27,57,87,177,209180.1706,2225247.392
27636336,South Kohala,11/10/2015,19.9493323,-155.8535967,Entire home/apt,2.5,3,4,1038,,,$0.00 ,$461.00 ,1,$0.00 ,t,17,29,33,267,201308.0894,2208413.714
28161659,Elizabeth,8/30/2018,20.02744405,-155.6396002,Entire home/apt,2,3,3,180,,,$250.00 ,$0.00 ,5,$30.00 ,t,13,25,50,140,223856.6224,2216697.778
28389484,Emily,10/26/2014,19.91786165,-155.8819534,Entire home/apt,3,3,3,250,,,$500.00 ,$260.00 ,1,$0.00 ,t,7,18,28,270,198278.1796,2204978.555
28440049,South Kohala,11/10/2015,19.91923995,-155.8866604,Entire home/apt,2,2,3,482,,,$0.00 ,$268.00 ,1,$0.00 ,t,16,27,30,215,197787.6877,2205139.69
28581382,Deborah,11/13/2016,19.93342079,-155.792277,Entire home/apt,2,2,3,125,,,$100.00 ,$100.00 ,4,$25.00 ,t,0,0,0,224,207701.2032,2206543.29
28964565,South Kohala,11/10/2015,19.91743973,-155.8802363,Entire home/apt,2,2,3,458,,,$0.00 ,$278.00 ,1,$0.00 ,t,16,22,34,284,198457.2649,2204928.736
29159655,South Kohala,11/10/2015,19.92049361,-155.8849205,Entire home/apt,2.5,2,4,482,,,$0.00 ,$268.00 ,1,$0.00 ,t,16,23,28,270,197972.3459,2205275.425
29543731,Leiomālama,7/8/2016,20.02941634,-155.6992138,Entire home/apt,1,1,1,90,,,$100.00 ,$130.00 ,2,$30.00 ,t,14,29,59,142,217620.119,2217015.856
29738535,Will,10/21/2018,20.02688225,-155.6796208,Entire home/apt,1,2,3,149,,,,,1,$0.00 ,t,4,12,42,317,219666.51,2216702.2
29855481,South Kohala,11/10/2015,19.92700799,-155.881021,Entire home/apt,2,3,3,727,,,$0.00 ,$315.00 ,1,$0.00 ,t,19,41,55,297,198393.2329,2205989.995
30161355,Leiomālama,7/8/2016,20.02888701,-155.7002594,Entire home/apt,1,1,1,70,,,$100.00 ,$130.00 ,2,$10.00 ,t,8,23,53,143,217509.7235,2216958.998
30200756,Lea & Pat,2/9/2009,20.02790141,-155.701103,Entire home/apt,1,1,1,150,,,,$50.00 ,2,$20.00 ,t,14,37,66,246,217419.6552,2216851.264
811481,Ilene,8/28/2012,20.01439259,-155.6724104,Entire home/apt,1,1,1,99,$495.00 ,"$1,300.00 ",,$50.00 ,2,$12.00 ,t,0,0,0,158,220399.1567,2215306.851
1673927,Baki And Bailey,10/3/2012,20.00984358,-155.3738518,Entire home/apt,1,1,2,110,$600.00 ,"$2,350.00 ",$150.00 ,$75.00 ,2,$25.00 ,t,7,15,45,320,251643.3434,2214331.794
5746679,Laurel,10/26/2014,20.02702479,-155.6741651,Private room,1,1,2,65,$325.00 ,,,$15.00 ,1,$10.00 ,t,13,34,64,64,220237.8405,2216708.843
6236211,Leilani,8/19/2014,19.98208747,-155.8273619,Entire home/apt,1.5,3,4,595,,,$500.00 ,$350.00 ,1,$0.00 ,t,3,7,7,118,204117.054,2211995.28
9939110,Baki And Bailey,10/3/2012,19.96209825,-155.8540868,Entire home/apt,1,1,2,185,,,$0.00 ,$125.00 ,2,$25.00 ,t,19,32,37,280,201280.8168,2209828.615
19949841,Leilani,8/19/2014,20.02832559,-155.6150508,Entire home/apt,1,1,1,115,,,$250.00 ,$63.00 ,2,$20.00 ,t,0,3,28,279,226427.7811,2216755.026
223321,Bonnie,9/15/2011,19.9189139,-155.8852109,Entire home/apt,2,2,2,180,"$1,182.00 ","$4,253.00 ",$200.00 ,$158.00 ,1,$0.00 ,t,10,10,10,208,197938.9189,2205100.966
674315,Ron,7/25/2011,19.99016939,-155.2436029,Entire home/apt,1.5,2,4,139,$600.00 ,,$200.00 ,$45.00 ,2,$29.00 ,t,1,4,24,268,265246.5551,2211965.291
3888323,Greg,8/16/2014,19.98235318,-155.2425911,Entire home/apt,4,5,6,250,,,$300.00 ,$200.00 ,6,$20.00 ,t,14,44,59,334,265340.8798,2211098.421
25937813,Pink,10/11/2012,20.02742528,-155.6738554,Entire home/apt,1,0,1,300,,,$500.00 ,$150.00 ,1,$0.00 ,t,29,59,89,179,220270.9678,2216752.68
11608333,Bitsy,1/29/2016,19.92213298,-155.885703,Entire home/apt,2.5,2,0,278,,,$200.00 ,$200.00 ,2,$12.00 ,t,2,9,17,286,197893.4899,2205458.421
14523986,Roth,8/18/2012,19.96923337,-155.8413681,Entire home/apt,1,1,0,180,,,$0.00 ,$35.00 ,2,$35.00 ,t,12,27,45,135,202626.2412,2210596.313
26473729,Annie,5/2/2014,19.93086548,-155.7954252,Entire home/apt,1,1,1,125,,,$250.00 ,$60.00 ,1,$0.00 ,t,4,4,8,34,207366.7326,2206265.748
1101468,Tamar,4/23/2013,19.93519894,-155.7887838,Private room,1,1,1,45,,,$100.00 ,,1,$20.00 ,t,24,45,68,154,208070.3697,2206734.159
1206189,Tom,6/12/2012,19.92690949,-155.7994648,Private room,1,2,2,84,,,,$35.00 ,1,$0.00 ,t,0,8,25,265,206936.2923,2205834.626
1639966,Peggy,9/8/2013,19.91601948,-155.8851719,Entire home/apt,2,2,4,425,"$1,900.00 ","$7,000.00 ",$0.00 ,$185.00 ,4,$10.00 ,t,0,1,1,229,197937.5,2204780.289
1714262,Kelsey,9/25/2013,19.94558266,-155.7838685,Entire home/apt,1,0,1,155,"$1,035.00 ","$4,000.00 ",$0.00 ,$85.00 ,2,$10.00 ,t,6,13,20,264,208604.2891,2207875.719
2122751,Debbie,12/26/2013,19.94360251,-155.7828591,Private room,2,3,1,67,$495.00 ,"$1,850.00 ",$200.00 ,$35.00 ,2,$0.00 ,t,27,49,79,344,208706.3736,2207654.643
2170921,John,1/6/2014,19.95890496,-155.7868745,Private room,1,1,1,110,$700.00 ,,,$40.00 ,2,$25.00 ,t,11,26,56,329,208313.9617,2209356.529
3863139,Ranae,8/13/2014,19.9426218,-155.7819416,Entire home/apt,1,1,1,90,$650.00 ,"$1,900.00 ",$200.00 ,$65.00 ,2,$250.00 ,t,7,16,31,154,208800.6702,2207544.427
4418313,Jay,10/24/2014,19.93908435,-155.7915185,Entire home/apt,1,2,3,104,$560.00 ,"$1,980.00 ",$300.00 ,$75.00 ,2,$20.00 ,t,1,4,6,157,207791.0819,2207169.269
5492731,Daniel,2/28/2015,19.92337073,-155.8825531,Entire home/apt,1,1,1,160,,,$250.00 ,,1,$0.00 ,t,6,8,24,259,198225.8231,2205589.859
5551433,Daniel,2/28/2015,19.92056639,-155.885387,Entire home/apt,1.5,1,1,150,"$2,100.00 ","$9,000.00 ",$250.00 ,,2,$0.00 ,t,13,23,31,279,197923.6137,2205284.325
6095168,Shane,4/21/2015,19.94745308,-155.7884413,Entire home/apt,2,3,4,148,$698.00 ,"$2,568.00 ",$250.00 ,$148.00 ,4,$10.00 ,t,4,5,14,227,208128.7912,2208090.839
7496219,Sarah,7/22/2015,19.93854026,-155.7840394,Entire home/apt,2.5,5,9,227,,,$500.00 ,$250.00 ,6,$10.00 ,t,10,21,24,203,208573.4522,2207095.997
9216983,Magaly,7/13/2014,19.92862691,-155.8847661,Entire home/apt,2,2,0,279,,,$500.00 ,$195.00 ,4,$25.00 ,t,25,40,56,326,198003.9919,2206176.053
10217927,Sherry & David,12/21/2015,19.92638561,-155.7940343,Entire home/apt,1,1,1,90,,,,$75.00 ,1,$0.00 ,t,3,6,10,252,207504.1711,2205767.129
12006408,Debbie,12/26/2013,19.943678,-155.7827232,Private room,1,1,1,75,,,$200.00 ,$35.00 ,1,$0.00 ,t,17,20,50,325,208720.7461,2207662.769
13062758,Werner And Folau,9/28/2013,19.95000721,-155.7834883,Entire home/apt,1,1,1,80,,,$0.00 ,$0.00 ,4,$0.00 ,t,0,6,17,17,208652.2388,2208365.122
13657782,Rachel,5/21/2016,19.94287816,-155.7840906,Entire home/apt,1,1,2,75,,,$0.00 ,$40.00 ,3,$5.00 ,t,0,0,0,57,208576.0581,2207576.553
14025518,Marlys,7/14/2016,19.9469407,-155.7883507,Entire home/apt,2,3,4,150,,,$500.00 ,$250.00 ,1,$50.00 ,t,0,0,0,108,208137.3373,2208033.929
16230073,Barbara,12/18/2015,19.9453997,-155.8004446,Private room,1,1,1,91,,,$150.00 ,$25.00 ,1,$0.00 ,t,8,15,31,261,206867.8172,2207884.338
16770935,Kerwin,9/22/2016,19.94418918,-155.7822424,Private room,1,1,1,60,,,,,1,$0.00 ,t,0,9,9,9,208772.0426,2207718.552
17425783,Ron,1/3/2016,19.93170424,-155.7912673,Entire home/apt,2,2,3,120,,,$500.00 ,$157.00 ,2,$5.00 ,t,7,7,7,226,207803.8042,2206351.406
17790542,Maria,1/4/2017,19.92263885,-155.8784614,Entire home/apt,2,2,4,175,,,$500.00 ,$150.00 ,6,$50.00 ,t,0,1,2,76,198653.0726,2205501.441
17795549,Samantha,3/19/2017,19.94335515,-155.7860307,Entire home/apt,1,1,1,120,,,$250.00 ,$150.00 ,3,$25.00 ,t,11,12,26,282,208373.732,2207632.756
17850048,Maria,1/4/2017,19.92679779,-155.8793789,Private room,1,1,2,100,,,$250.00 ,$100.00 ,2,$50.00 ,t,4,6,7,69,198564.853,2205963.762
18333293,Halii Kai At Waikoloa,3/20/2017,19.92676404,-155.8808514,Entire home/apt,2,3,4,669,,,$0.00 ,$195.00 ,1,$0.00 ,t,12,33,35,126,198410.5361,2205962.669
18333294,Halii Kai At Waikoloa,3/20/2017,19.92520827,-155.8820296,Entire home/apt,2,2,3,611,,,$0.00 ,$185.00 ,1,$0.00 ,t,7,21,39,119,198284.156,2205792.457
18333296,Halii Kai At Waikoloa,3/20/2017,19.92730957,-155.8824555,Entire home/apt,2,3,4,570,,,$0.00 ,$195.00 ,1,$0.00 ,t,4,7,28,129,198243.5341,2206025.979
18333297,Halii Kai At Waikoloa,3/20/2017,19.92694681,-155.8807047,Entire home/apt,2,3,4,570,,,$0.00 ,$195.00 ,1,$0.00 ,t,12,27,43,150,198426.2509,2205982.65
18333298,Halii Kai At Waikoloa,3/20/2017,19.92690683,-155.8813099,Entire home/apt,2,2,3,499,,,$0.00 ,$185.00 ,1,$0.00 ,t,3,3,7,100,198362.7768,2205979.309
18333299,Halii Kai At Waikoloa,3/20/2017,19.92663983,-155.8810464,Entire home/apt,2,2,3,499,,,$0.00 ,$185.00 ,1,$0.00 ,t,10,27,55,157,198389.8727,2205949.261
18333300,Halii Kai At Waikoloa,3/20/2017,19.92722498,-155.8809016,Entire home/apt,2,2,3,513,,,$0.00 ,$185.00 ,1,$0.00 ,t,5,20,37,119,198406.153,2206013.816
18333301,Halii Kai At Waikoloa,3/20/2017,19.92547443,-155.8828036,Entire home/apt,2,2,3,513,,,$0.00 ,$185.00 ,1,$0.00 ,t,10,16,16,77,198203.58,2205823.331
18333302,Halii Kai At Waikoloa,3/20/2017,19.92720787,-155.8814097,Entire home/apt,3,3,4,650,,,$0.00 ,$195.00 ,1,$0.00 ,t,8,34,57,171,198352.8942,2206012.834
18333304,Halii Kai At Waikoloa,3/20/2017,19.92671708,-155.8820217,Entire home/apt,2,2,3,597,,,$0.00 ,$185.00 ,1,$0.00 ,t,6,22,49,146,198287.851,2205959.57
18333305,Halii Kai At Waikoloa,3/20/2017,19.92508661,-155.8822067,Entire home/apt,2,2,3,545,,,$0.00 ,$185.00 ,1,$0.00 ,t,6,8,8,102,198265.3723,2205779.3
18333307,Halii Kai At Waikoloa,3/20/2017,19.92575884,-155.8824887,Entire home/apt,2,2,3,545,,,$0.00 ,$185.00 ,1,$0.00 ,t,2,22,48,155,198237.1085,2205854.268
19639949,Peggy,9/8/2013,19.92978431,-155.8855528,Entire home/apt,2,2,4,430,,,$0.00 ,$185.00 ,4,$10.00 ,t,8,8,13,230,197923.7839,2206305.671
19641214,Peggy,9/8/2013,19.92946077,-155.8843816,Entire home/apt,2,2,2,430,,,$0.00 ,$185.00 ,4,$10.00 ,t,4,6,6,253,198045.8564,2206267.725
19642081,Peggy,9/8/2013,19.9188293,-155.887293,Entire home/apt,2,2,2,430,,,$0.00 ,$185.00 ,4,$10.00 ,t,0,8,22,281,197720.6342,2205095.342
20116665,Halii Kai At Waikoloa,3/20/2017,19.92512135,-155.8809665,Entire home/apt,2,2,3,513,,,$0.00 ,$185.00 ,1,$0.00 ,t,11,25,45,137,198395.3579,2205780.919
20254024,Dana,10/4/2014,19.94336833,-155.7898556,Private room,1.5,1,1,125,,,$200.00 ,$93.00 ,1,$0.00 ,t,1,4,6,230,207973.1425,2207640.871
20902630,Paige,10/24/2015,19.92886045,-155.7872148,Entire home/apt,2,2,5,118,,,$0.00 ,$100.00 ,2,$15.00 ,t,19,38,58,260,208223.0607,2206029.376
21969152,Halii Kai At Waikoloa,3/20/2017,19.92548696,-155.8809789,Entire home/apt,2,2,3,519,,,$0.00 ,$185.00 ,1,$0.00 ,t,1,19,32,125,198394.7535,2205821.439
22069246,Halii Kai At Waikoloa,3/20/2017,19.92527436,-155.8828899,Entire home/apt,2,3,4,570,,,$0.00 ,$195.00 ,1,$0.00 ,t,4,15,22,133,198194.1592,2205801.325
22292291,Werner And Folau,9/28/2013,19.95104545,-155.7824325,Entire home/apt,1,2,2,140,,,,,1,$0.00 ,t,1,6,17,17,208764.7236,2208478.284
23455383,Michael & Jeff,3/23/2014,19.93818658,-155.7932849,Private room,1,1,1,75,,,"$2,500.00 ",$45.00 ,1,$0.00 ,t,24,31,61,61,207604.4121,2207072.909
23813291,Halii Kai At Waikoloa,3/20/2017,19.92698396,-155.8827131,Entire home/apt,2,2,3,499,,,$0.00 ,$185.00 ,1,$0.00 ,t,3,13,37,146,198215.9301,2205990.375
24165196,Halii Kai At Waikoloa,3/20/2017,19.92713579,-155.880672,Entire home/apt,2,2,0,669,,,$0.00 ,$185.00 ,1,$0.00 ,t,20,27,42,144,198430.0355,2206003.524
24478842,Halii Kai At Waikoloa,3/20/2017,19.92666359,-155.880984,Entire home/apt,3,3,4,744,,,$0.00 ,$195.00 ,1,$0.00 ,t,19,36,52,168,198396.4546,2205951.78
24478954,Halii Kai At Waikoloa,3/20/2017,19.9253639,-155.880901,Entire home/apt,3,3,4,765,,,$0.00 ,$195.00 ,1,$0.00 ,t,0,16,33,122,198402.6802,2205807.668
24479339,Halii Kai At Waikoloa,3/20/2017,19.92581864,-155.8821689,Entire home/apt,2,2,3,513,,,$0.00 ,$185.00 ,1,$0.00 ,t,11,19,36,124,198270.7233,2205860.317
24479405,Halii Kai At Waikoloa,3/20/2017,19.92573897,-155.8825703,Entire home/apt,2,2,3,499,,,$0.00 ,$185.00 ,1,$0.00 ,t,10,28,51,153,198228.5226,2205852.214
25140724,Dana,10/4/2014,19.93257235,-155.7915596,Entire home/apt,2,2,3,136,,,$300.00 ,$225.00 ,2,$10.00 ,t,1,8,18,174,207774.7852,2206448.067
25268406,Elizabeth,3/18/2016,19.94179946,-155.7845264,Private room,1,1,1,78,,,$0.00 ,$25.00 ,1,$0.00 ,t,20,43,68,150,208528.4311,2207457.833
25579802,Martha,6/1/2018,19.93067702,-155.7879177,Entire home/apt,1,0,2,120,,,,$25.00 ,1,$60.00 ,t,28,58,88,178,208152.7732,2206231.802
27649347,Halii Kai At Waikoloa,3/20/2017,19.92583218,-155.8820932,Entire home/apt,2,3,4,570,,,$0.00 ,$195.00 ,1,$0.00 ,t,12,25,48,164,198278.6791,2205861.681
29776643,Paige,10/24/2015,19.92857782,-155.7865059,Entire home/apt,2,2,5,118,,,,$99.00 ,3,$10.00 ,t,19,38,58,58,208296.7971,2205996.84
29841315,Tonya,2/15/2018,19.93101969,-155.7900982,Entire home/apt,2,2,5,99,,,$500.00 ,$150.00 ,1,$0.00 ,t,14,14,40,130,207925.0034,2206273.549
8829244,Mary,10/10/2015,19.93623059,-155.1700922,Entire home/apt,1,0,1,116,$665.00 ,,,$50.00 ,1,$0.00 ,t,13,24,30,289,272863.7739,2205891.775
8408697,Resortica,8/18/2015,19.91770469,-155.8801979,Entire home/apt,3,3,3,248,,,$750.00 ,$240.00 ,1,$0.00 ,t,4,10,24,174,198461.7908,2204958.016
8543198,Resortica,8/18/2015,19.91602366,-155.8804735,Entire home/apt,3,3,3,350,,,$750.00 ,$240.00 ,1,$0.00 ,t,7,13,17,190,198429.7268,2204772.308
8579074,Resortica,8/18/2015,19.92454875,-155.8774766,Entire home/apt,2.5,2,2,203,,,$750.00 ,$205.00 ,1,$0.00 ,t,10,13,23,264,198759.8622,2205711.228
8579511,Resortica,8/18/2015,19.92594024,-155.8775446,Entire home/apt,2.5,3,3,282,,,$750.00 ,$240.00 ,1,$0.00 ,t,10,15,21,228,198755.379,2205865.481
8579656,Resortica,8/18/2015,19.92418307,-155.8776905,Entire home/apt,2.5,3,3,322,,,$750.00 ,$240.00 ,1,$0.00 ,t,5,6,17,268,198736.7608,2205671.106
8580108,Resortica,8/18/2015,19.94771107,-155.854809,Entire home/apt,2.5,3,3,278,,,$750.00 ,$240.00 ,1,$0.00 ,t,8,10,10,249,201178.0591,2208236.298
8580351,Resortica,8/18/2015,19.91496407,-155.877124,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,12,19,41,302,198778.6205,2204648.929
8580582,Resortica,8/18/2015,19.91600723,-155.8770477,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,9,24,44,310,198788.592,2204764.34
8580659,Resortica,8/18/2015,19.9159897,-155.8764392,Entire home/apt,3,3,3,328,,,$750.00 ,$240.00 ,1,$0.00 ,t,3,10,11,208,198852.3068,2204761.307
8580736,Resortica,8/18/2015,19.91544746,-155.8799762,Entire home/apt,2,2,2,214,,,"$1,500.00 ",$205.00 ,1,$0.00 ,t,6,16,17,260,198480.7316,2204707.591
8580859,Resortica,8/18/2015,19.92039387,-155.8866068,Entire home/apt,2,2,2,237,,,$750.00 ,$170.00 ,1,$0.00 ,t,10,10,10,244,197795.4988,2205267.411
8580956,Resortica,8/18/2015,19.94462088,-155.856317,Entire home/apt,3.5,3,3,441,,,$750.00 ,$350.00 ,8,$0.00 ,t,8,19,28,172,201014.2849,2207896.699
8581508,Resortica,8/18/2015,19.91484619,-155.8796903,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,10,15,20,286,198509.5423,2204640.477
8581598,Resortica,8/18/2015,19.91521484,-155.8806727,Entire home/apt,3,3,3,328,,,$750.00 ,$240.00 ,1,$0.00 ,t,5,9,18,209,198407.3224,2204683.075
8581737,Resortica,8/18/2015,19.91626682,-155.881339,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,5,17,29,257,198339.5163,2204800.796
8757553,Resortica,8/18/2015,19.91583014,-155.8809366,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,3,17,28,285,198380.8436,2204751.704
8776316,Resortica,8/18/2015,19.93134953,-155.8744928,Entire home/apt,3,3,3,284,,,$750.00 ,$240.00 ,1,$0.00 ,t,11,27,38,69,199085.3282,2206459.177
8782514,Resortica,8/18/2015,19.91567203,-155.8778033,Entire home/apt,3,3,3,305,,,$750.00 ,$240.00 ,1,$0.00 ,t,5,9,17,276,198708.7975,2204728.567
8782647,Resortica,8/18/2015,19.91824997,-155.8810357,Entire home/apt,3,3,3,294,,,$750.00 ,$240.00 ,1,$0.00 ,t,4,10,11,217,198375.0569,2205019.92
8782720,Resortica,8/18/2015,19.91596015,-155.8766724,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,4,19,19,269,198827.8202,2204758.452
8782897,Resortica,8/18/2015,19.91467347,-155.8771313,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,2,7,18,237,198777.3047,2204616.754
8782968,Resortica,8/18/2015,19.917286,-155.8816041,Entire home/apt,2,2,2,226,,,$750.00 ,$170.00 ,1,$0.00 ,t,1,2,4,249,198313.6794,2204914.164
8783304,Resortica,8/18/2015,19.91613831,-155.8780469,Entire home/apt,2,2,2,203,,,$750.00 ,$170.00 ,1,$0.00 ,t,2,10,14,257,198684.1618,2204780.652
8783409,Resortica,8/18/2015,19.91444875,-155.8791772,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,9,36,42,297,198562.5423,2204595.533
8783460,Resortica,8/18/2015,19.91463142,-155.8789699,Entire home/apt,2,2,2,192,,,$750.00 ,$170.00 ,1,$0.00 ,t,1,9,20,259,198584.6065,2204615.394
8783564,Resortica,8/18/2015,19.91595175,-155.8800431,Entire home/apt,2,2,2,180,,,$750.00 ,$170.00 ,1,$0.00 ,t,10,17,36,302,198474.6802,2204763.57
8783653,Resortica,8/18/2015,19.91655807,-155.8782457,Entire home/apt,2,2,2,203,,,$750.00 ,$170.00 ,1,$0.00 ,t,6,19,39,297,198664.1313,2204827.504
8783744,Resortica,8/18/2015,19.914807,-155.8794741,Entire home/apt,3,3,3,294,,,$750.00 ,$240.00 ,1,$0.00 ,t,6,22,32,264,198532.1178,2204635.748
8783850,Resortica,8/18/2015,19.91619775,-155.8812797,Entire home/apt,3,3,3,282,,,$750.00 ,$240.00 ,1,$0.00 ,t,8,20,31,273,198345.5975,2204793.039
8992984,Resortica,8/18/2015,19.92947616,-155.883049,Entire home/apt,2,2,2,319,,,$750.00 ,$195.00 ,1,$0.00 ,t,3,7,8,230,198185.4812,2206267.033
10121830,Resortica,8/18/2015,19.92579927,-155.8802018,Entire home/apt,2.5,3,3,323,,,$750.00 ,$240.00 ,1,$0.00 ,t,6,17,36,298,198476.753,2205854.637
11675755,Resortica,8/18/2015,19.93375924,-155.7916443,Entire home/apt,2,2,2,149,,,$750.00 ,$170.00 ,1,$0.00 ,t,13,27,34,302,207768.0987,2206579.675
12174121,Resortica,8/18/2015,19.92573035,-155.8782571,Entire home/apt,2.5,3,3,269,,,$750.00 ,$240.00 ,1,$0.00 ,t,6,11,19,251,198680.3419,2205843.511
12272627,Resortica,8/18/2015,19.91644612,-155.8782012,Entire home/apt,3,3,3,289,,,$750.00 ,$240.00 ,1,$0.00 ,t,17,21,35,294,198668.5808,2204815.024
12409074,Resortica,8/18/2015,19.91701315,-155.8800228,Entire home/apt,3,3,3,299,,,$750.00 ,$240.00 ,1,$0.00 ,t,10,19,37,286,198478.8218,2204881.102
12519848,Resortica,8/18/2015,19.91671731,-155.8796993,Entire home/apt,2,2,2,169,,,$750.00 ,$170.00 ,1,$0.00 ,t,1,11,15,265,198512.1508,2204847.752
14426876,Resortica,8/18/2015,19.94687755,-155.8558268,Entire home/apt,2,2,2,260,,,$750.00 ,$205.00 ,1,$0.00 ,t,1,4,8,167,201069.8833,2208145.786
16191353,Resortica,8/18/2015,19.99700024,-155.8174634,Entire home/apt,4.5,4,4,1100,,,"$2,500.00 ",$450.00 ,1,$0.00 ,t,6,6,26,268,205181.3654,2213629.603
18392539,Resortica,8/18/2015,19.92132305,-155.8835188,Entire home/apt,1.5,1,1,139,,,$750.00 ,$135.00 ,1,$0.00 ,t,5,10,23,35,198120.7651,2205364.779
20233300,Resortica,8/18/2015,19.91647285,-155.8799593,Entire home/apt,3,3,3,259,,,$750.00 ,$240.00 ,1,$0.00 ,t,3,9,18,253,198484.4485,2204821.14
20456976,Resortica,8/18/2015,19.92519413,-155.8757693,Entire home/apt,2.5,3,3,248,,,$750.00 ,$240.00 ,1,$0.00 ,t,6,26,41,308,198939.9376,2205779.652
20760488,Resortica,8/18/2015,19.92456942,-155.8846506,Entire home/apt,2,2,2,199,,,$750.00 ,$170.00 ,1,$0.00 ,t,7,12,15,237,198008.3726,2205726.406
20862278,Resortica,8/18/2015,19.9266655,-155.8834282,Entire home/apt,2,3,3,279,,,$750.00 ,$170.00 ,1,$0.00 ,t,7,13,24,275,198140.4136,2205956.385
21242512,Resortica,8/18/2015,19.94720202,-155.8586151,Entire home/apt,2,2,2,214,,,$750.00 ,$205.00 ,1,$0.00 ,t,8,18,18,256,200778.4466,2208186.699
21243046,Resortica,8/18/2015,19.92434428,-155.8756955,Entire home/apt,2,2,2,214,,,$750.00 ,$205.00 ,1,$0.00 ,t,11,21,23,261,198946.0572,2205685.384
21765612,Resortica,8/18/2015,19.93212296,-155.8864004,Entire home/apt,2,2,2,389,,,$750.00 ,$170.00 ,1,$0.00 ,t,13,23,24,291,197839.4467,2206566.243
22083722,Resortica,8/18/2015,19.92359483,-155.8816945,Entire home/apt,2.5,2,2,219,,,$750.00 ,$205.00 ,1,$0.00 ,t,4,17,28,268,198316.1943,2205613.139
23186043,Resortica,8/18/2015,19.91456998,-155.8790694,Entire home/apt,2,2,2,189,,,$750.00 ,$170.00 ,1,$0.00 ,t,9,19,33,300,198574.0659,2204608.768
23961147,Resortica,8/18/2015,19.92065206,-155.8853246,Entire home/apt,2,2,2,228,,,$750.00 ,$170.00 ,1,$0.00 ,t,2,12,18,280,197930.3137,2205293.703
24522168,Resortica,8/18/2015,19.923859,-155.875506,Entire home/apt,2,2,2,205,,,$750.00 ,$205.00 ,1,$0.00 ,t,3,17,24,219,198964.9886,2205631.291
26814246,Resortica,8/18/2015,19.92999083,-155.8751527,Entire home/apt,3,3,3,285,,,$750.00 ,$240.00 ,1,$0.00 ,t,7,18,34,258,199013.6255,2206309.861
27229791,Resortica,8/18/2015,20.07832816,-155.8457654,Entire home/apt,3,4,4,295,,,$750.00 ,$395.00 ,1,$0.00 ,t,12,34,64,327,202371.415,2222688.071
27230589,Resortica,8/18/2015,19.91661429,-155.8771249,Entire home/apt,2,2,2,199,,,$750.00 ,$170.00 ,1,$0.00 ,t,14,33,42,283,198781.6555,2204831.721
27905643,Resortica,8/18/2015,19.91883103,-155.882334,Entire home/apt,3,3,3,273,,,$750.00 ,$240.00 ,1,$0.00 ,t,4,15,23,250,198240.149,2205086.615
28719031,Resortica,8/18/2015,19.91502977,-155.8777246,Entire home/apt,2,2,2,239,,,$750.00 ,$170.00 ,1,$0.00 ,t,5,17,24,256,198715.8242,2204657.284
29902971,Resortica,8/18/2015,19.92353472,-155.8830445,Entire home/apt,2,2,2,228,,,$750.00 ,$170.00 ,1,$0.00 ,t,12,12,25,300,198174.6566,2205608.907
9309688,Bob And Sandy,6/1/2014,19.90377686,-155.1333599,Entire home/apt,2.5,2,3,209,,,$200.00 ,$135.00 ,4,$15.00 ,t,13,15,20,278,276664.1998,2202249.279
20189897,The Lukes,3/26/2017,19.87492393,-155.14446,Entire home/apt,1,1,2,120,,,$100.00 ,$30.00 ,2,$0.00 ,t,15,41,70,149,275461.045,2199069.503
21280530,Karen,10/9/2017,19.86438804,-155.1536262,Entire home/apt,2,3,4,200,,,$125.00 ,$50.00 ,6,$25.00 ,t,0,0,12,202,274486.0249,2197915.229
